title,posted,content
"
                        ADDRESS TO THE NATION BY HON’BLE PRESIDENT OF INDIA SMT. DROUPADI MURMU  ON THE EVE OF THE 76TH INDEPENDENCE DAY
                        
                        
                ","
                Posted On:
                14 AUG 2022 7:32PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                   
                
                    
                        ADDRESS TO THE NATION BY HON’BLE PRESIDENT OF INDIA SMT. DROUPADI MURMU  ON THE EVE OF THE 76TH INDEPENDENCE DAY
                        
                        
                
                
            
                Posted On:
                14 AUG 2022 7:32PM by PIB Delhi
            
                
                
                
                
                My dear fellow citizens,

Namaskar!

My heartiest greetings in advance to all Indians living in the country and abroad on the eve of the 76th Independence Day. I am delighted to address you on this momentous occasion. India is completing 75 years as an independent nation. Fourteenth August is observed as ‘Partition Horrors Remembrance Day’ so as to promote social harmony, unity and empowerment of people. Tomorrow marks the day when we had freed ourselves from the shackles of colonial rulers and decided to reshape our destiny. As all of us celebrate the anniversary of that day, we bow to all those men and women who made enormous sacrifices to make it possible for us to live in a free India. 

It is a cause of celebration not only for all of us but also for every advocate of democracy around the world. When India won independence, there were many international leaders and experts who were skeptical about the success of democratic form of government in India. They had their reasons to be doubtful. In those days, democracy was limited to economically advanced nations. India, after so many years of exploitation at the hands of foreign rulers, was marked by poverty and illiteracy. But we Indians proved the skeptics wrong. Democracy not only grew roots in this soil, it was enriched too. 

In most other well-established democracies, women had to wage long-drawn struggles to get the right to vote. But India adopted universal adult franchise right since the beginning of the Republic. Thus, the makers of modern India enabled each and every adult citizen to participate in the collective process of nation-building. Thus, India can be credited to have helped the world discover the true potential of democracy. 

I believe this was not a coincidence. At the beginning of civilisation, saints and seers of this land had developed a vision of humanity that was defined by equality of all; indeed, oneness of all. The great Freedom Struggle and its leaders like Mahatma Gandhi re-discovered our ancient values for modern times. Then, it is no wonder our democracy has Indian characteristics. Gandhiji advocated decentralisation and power to the people. 

For 75 weeks now, the nation has been commemorating these noble ideals that won us freedom. In March 2021, we began the ‘Azadi ka Amrit Mahotsav’ with the re-enactment of the Dandi March. This way, our celebrations began with a tribute to that watershed event which had put our struggle on the world map. This festival is dedicated to the people of India. Based on the success achieved by the people, the resolve to build 'Atmanirbhar Bharat' is also a part of this Mahotsav. Citizens from all age-groups have keenly participated in a series of events held across the country. This grand festival is going ahead with the ‘Har Ghar Tiranga Abhiyan’. The Indian tricolours are fluttering in every nook and corner of the country. Great martyrs would have been thrilled to see the spirit of the Independence Movement coming alive again on such a massive scale. 

Our glorious Freedom Struggle was waged bravely across the vast territory of our country. Many great freedom fighters did their duty and passed on the torch of awakening leaving little trace of their heroic deeds. Forgotten for long were many heroes and their struggles, especially among the peasant and tribal populations. The government’s decision last year to observe 15th November as ‘Janajatiya Gaurav Divas’ is welcome because our tribal heroes are not merely local or regional icons but they inspire the entire nation. 

Dear Citizens,

For a nation, particularly an ancient one such as India, the passage of 75 years is merely a blink of an eye. But for us as individuals, it is a lifetime. Senior citizens among us have witnessed a dramatic change in their lifetime. They have seen how, after Independence, all the generations have toiled hard; how we met great challenges and how we have taken charge of our destiny. The lessons learnt in the process will prove useful as we move towards the next milestone in the journey of the nation – the Amrit Kaal, the 25 years to the celebration of the centenary of our Independence. 

By the year 2047, we will have fully realised the dreams of our freedom fighters. We will have given a concrete shape to the vision of those who, led by Babasaheb Bhimrao Ambedkar, drafted the Constitution. We are already on course to build an Atmanirbhar Bharat, an India that would have realised its true potential.

The world has seen a new India rising in recent years, more so after the outbreak of COVID-19. Our response to the pandemic has been appreciated everywhere. We launched the biggest vaccination drive in human history with vaccines manufactured in the country itself. Last month we crossed the 200-crore mark in cumulative vaccine coverage. In combating the pandemic, our achievements have been better than those of many developed countries. For this feat, we are grateful to our scientists, doctors, nurses, paramedics and the staff associated with vaccination.   

The pandemic has uprooted lives and also economies in the entire world. When the world has been battling the economic consequences of the great crisis, India got its act together and is now moving forward. India is among the fastest growing major economies in the world. India's start-up eco-system ranks high in the world. The success of start-ups in our country, especially the growing number of unicorns is a shining example of our industrial progress. The government and policy-makers deserve credit for beating the global trend and helping the economy flourish. During the last few years, unprecedented progress has been made in the development of physical and digital infrastructure. Through the Pradhan Mantri Gati-Shakti Yojana, all the modes of connectivity based on water, land, air etc. are being integrated in the whole country to enable seamless transportation across the country. For the vibrancy of growth visible in our country, credit must also be given to workers and farmers whose hard work has made it possible and entrepreneurs whose business acumen has created wealth. What is all the more heartening is that the growth is becoming more inclusive and regional disparities too are reducing. 

But this is only the beginning. A series of economic reforms and policy initiatives have been preparing the ground for a long term. Digital India, for example, is creating the bedrock of a knowledge economy. The ‘National Education Policy’ is aimed at preparing the future generation for the next stage of industrial revolution while also reconnecting it with our heritage. 

Economic success is leading to an ease in living too. Economic reforms are rightly accompanied by innovative welfare initiatives. A home of one’s own is no longer a dream for the poor, but a reality for more and more people, thanks to the ‘Pradhan Mantri Awas Yojana’. Similarly, under the ‘Jal Jeevan Mission’, tap water connection is being provided to every household since the launch of the ‘Har Ghar Jal’ scheme. 

The aim of these and many other similar efforts is to provide basic amenities to all, particularly the poor. The keyword for India today is compassion; for the downtrodden, for the needy and for those on the margins. Some of our national values have been incorporated in our Constitution as the Fundamental Duties of the citizens. I appeal to every citizen to know about their Fundamental Duties and follow them in letter and spirit so that our nation reaches new heights.

Dear Citizens,

At the core of the transformation, we have been witnessing in healthcare, education, economy as well as a number of related areas is the stress on good governance. When work is done with the spirit of ‘Nation First’, it is bound to reflect in every decision and every sector. This is also reflected in India’s standing in the world.

India’s new-found confidence stems from the spirit of its youth, its farmers, and above all, its women. Gender inequalities are reducing and women are moving ahead, breaking many glass ceilings. Their increasing participation in social and political processes will prove decisive. At the grassroots level, we have more than 14 lakh elected women representatives in Panchayati Raj Institutions.   

Our daughters are the biggest hope for the nation. Some of them brought laurels for the country at the recently held Commonwealth Games. Of course, India’s sportspersons have been making the country proud by their performance in international competitions. A large number of our winners come from underprivileged segments of society. From becoming fighter pilots to space scientists, our daughters are scaling great heights. 

Dear Citizens, 

In celebrating Independence Day, we are celebrating our ‘Bharatiyata’. Our country is full of diversity. But, at the same time, we all have something in common. It is this common thread which binds all of us together and inspires us to walk together with the spirit of Ek Bharat, Shreshtha Bharat. 

India is a very beautiful country, also because of its mountains, rivers, lakes and forests and the animals and birds that live in such landscapes. When the environment is facing new challenges, we must remain determined to preserve all that makes India beautiful. Conserving water, soil and bio-diversity is our duty towards our children. Caring for Mother Nature has been part and parcel of Indian culture. With our traditional life style, we Indians can show the way to the rest of the world. Yoga and Ayurveda are India's invaluable gifts to the world. Their popularity is on the rise all over the globe.

Dear fellow citizens, 

Our beloved country has given us everything we have in our life. We should pledge to give everything we can for the sake of safety, security, progress and prosperity of our country. Our existence will become meaningful only in building a glorious India. The great nationalist poet Kuvempu, who enriched Indian literature through Kannada language, had written: 

 

Naanu aliwe, Neenu aliwe

Namma elubugal mele

Mooduvudu – Mooduvudu

Navabharatda leele

 

Which means:

‘I will pass

So will you

But on our bones will arise

The great tale of a new India’

This is a clarion call of the nationalist poet for making total sacrifice for the motherland and upliftment of fellow citizens. To follow these ideals is my special appeal to the youth of the country who are going to build the India of 2047.  

Before I conclude, I would like to extend Independence Day greetings to the armed forces, to the members of Indian missions abroad, and to the Indian diaspora who continue to make their motherland proud. My best wishes to all of you.

 

Thank you,

Jai Hind!

****

DS

                
                
                (Release ID: 1851827)
                Visitor Counter : 111
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Malayalam 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                        ,
                    
                        
                        
                            Kannada 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Speech by the President of India, Shri Pranab Mukherjee at the banquet hosted in honour of H.E Mr. Nicos Anastasiades, The President of the Republic of Cyprus 
                        
                        
                ","
                Posted On:
                29 APR 2017 8:34PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Speech by the President of India, Shri Pranab Mukherjee at the banquet hosted in honour of H.E Mr. Nicos Anastasiades, The President of the Republic of Cyprus 
                        
                        
                
                
            
                Posted On:
                29 APR 2017 8:34PM by PIB Delhi
            
                
                
                
                
                
 


Your Excellency, Mr. Nicos Anastasiades, President of the Republic of Cyprus, 

Distinguished members of the Cypriot delegation,

Ladies and Gentlemen,

 

It is a great pleasure to welcome you, Mr. President and the distinguished members of your delegation on your first State Visit to India. 

 

2.India attaches great value to her excellent relations with Cyprus. As young nations that are simultaneously ancient civilizations, we enjoy, today, a bilateral discourse that is historic, broad-based and multi-dimensional, based on our long-standing economic and cultural exchanges. Throughout your country’s struggle against colonialism, India was happy to offer her wholehearted and substantive support. The illustrious Archbishop Makarios, first President of the Republic of Cyprus, and the Founding Fathers of independent India, Mahatma Gandhi and Pandit Nehru regarded each other with high esteem. India has consistently stood for the independence, sovereignty, territorial integrity and unity of Cyprus and peaceful resolution of the Cyprus problem - and we shall continue to do so. Excellency, the efforts made by you in finding a lasting solution to the Cyprus issue are indeed  commendable. India is firmly committed to extending our unequivocal support to the Cyprus talks for finding a viable and just solution. Our good wishes are with the Government and the people of Cyprus. 

 

Excellency,  

 

3.As modern, independent and democratic nations with many shared values, India and Cyprus have many convergences on regional and global issues. We have been working well together to achieve common objectives in various international fora. India appreciates the consistent support of Cyprus for her legitimate claim to permanent membership of a reformed UN Security Council. India is also thankful for the efforts of Cyprus in support of her entry, as a member, into the Nuclear Suppliers’ Group. 

 

4.Both our countries have been supportive of each other’s efforts for peace and progress in our regions and the world. Having suffered invasions, occupation, conflict and adversity throughout our history, we both desire peace and stability for our respective peoples to achieve their developmental aspirations. India condemns terrorism in all its forms and manifestations and believes that responsible nations such as ours must continue efforts, with a sense of urgency, to collectively and comprehensively address the dark forces of extremism, terrorism and radicalisation which attempt to weaken the very fabric of democratic, pluralistic and open societies. 

 

5.Your visit, Excellency, is thus opportune in many ways – primarily as it is taking place at a time when our nations are engaged in intensifying our bilateral co-operation in diverse areas of our common interest. 

 

6.India lauds the economic recovery of Cyprus under your leadership, particularly its return to a positive rate of growth – among the fastest in the European Union.  In recent years, India has, fortunately, seen rapid economic progress - despite the global slowdown - and achieved a steady growth rate of about 7%. We welcome friends to take advantage of our flagship programmes like ‘Make in India’ and ‘Skill India’ - and join India’s growth story. Our information technology sector as also our renewable energy, natural gas and hydrocarbons, sustainable tourism, infrastructure and health and wellness sectors are open for partnerships and foreign investment.  The recent signing of the revised Double Taxation Avoidance Agreement is a good step in this direction. I am confident, Excellency, that your State Visit will result in new initiatives in all these areas of immense potential. 

 

7.With these words, I once again thank you for your warm gesture in conferring upon me the Grand Collar of the Order of Makarios-III which I had the honour to accept in the name of the people of India.  It shall long be valued as a symbol of the enduring friendship between India and Cyprus. 

8. I wish you, Mr. President and the members of your delegation a very  successful visit to India. 

9.With these words, Ladies and Gentlemen, I invite you to join me in raising a toast to:-

-the health and well-being of President Anastasiades, President of the Republic of Cyprus;

-to the continued progress and prosperity of the people of Cyprus; and 

-to ever-lasting friendship between India and Cyprus.

 

AKT/NT


                
                
                (Release ID: 1488873)
                Visitor Counter : 60
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President confers the 52ND Jnanpith Award on Prof. Sankha Ghosh 
                        
                        
                ","
                Posted On:
                27 APR 2017 7:30PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President confers the 52ND Jnanpith Award on Prof. Sankha Ghosh 
                        
                        
                
                
            
                Posted On:
                27 APR 2017 7:30PM by PIB Delhi
            
                
                
                
                
                
 

The President of India, Shri Pranab Mukherjee conferred the 52nd Jnanpith Award on Prof. Sankha Ghosh in New Delhi today (April 27, 2017). 

Speaking on the occasion, the President said that a poet and critique par excellence, a teacher of reputation, a recipient of the Sahitya Akademi award, way back in 1977, Padma Bhushan Prof. Sankha Ghosh is indeed the most deserving recipient of this award. A professor of Bengali and an authority in his own right on the works of Gurudev Rabindranath Tagore, Prof. Sankha Ghosh represents the fluid brilliance that characterizes India’s multifarious literary genius. It is indeed an example of his brilliant fluidity that an author who strove to master Bengali academically, expressed himself in perhaps the most difficult literary genre of poetry. 

The President said that in conferring the award on Prof. Sankha Ghosh the selection board noted that his poetic idiom and experiments with various poetic forms mark his greatness as a creative talent. They also observed that Prof. Ghosh’s poetry, while conveying messages, have remained free from polemics. One look at his works, be it Adim Lata- Gulmomay, Murkho Baro Samajik Noy or Baborer Prarthana, to name a few, and one would be left in no doubt about every word of the observations mentioned by the selection board to be to the point and correct. 

The President said an ardent writer of Bengali poetry, his literary works reflect a rare poetic style that encompasses not only a lyrical style but also a deep reflection of the social milieu. His poetry often takes on superficiality in our society and are indeed a candid commentary on contemporary issues. He said that he was sure that as a teacher, Prof. Ghosh would have positively influenced the impressionable minds of his students, as much as enriching the readers of his literary works.
 

****



AKT/NT/SBP 

                
                
                (Release ID: 1488808)
                Visitor Counter : 107
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Speech by the President of India, Shri Pranab Mukherjee on the occasion of Conferring of the 52nd Jnanpith Award on Prof. Sankha Ghosh 27th April, 2017 GMC Balyogi Auditorium, Parliament House, New Delhi
                        
                        
                ","
                Posted On:
                27 APR 2017 7:29PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Speech by the President of India, Shri Pranab Mukherjee on the occasion of Conferring of the 52nd Jnanpith Award on Prof. Sankha Ghosh 27th April, 2017 GMC Balyogi Auditorium, Parliament House, New Delhi
                        
                        
                
                
            
                Posted On:
                27 APR 2017 7:29PM by PIB Delhi
            
                
                
                
                
                 
 



            It gives me immense pleasure to be presenting the 52nd Jnanpith Award to Prof. Sankha Ghosh, the 6threcipient in the Bengali language.

2.         It is indeed a matter of satisfaction that the Jnanpith Award, in the institution of which the Presidency, under the first President Dr Rajendra Prasad was closely involved, has reached its 52nd edition.  In the process it has encouraged and enhanced Indian literature, like never before. 

3.         After Dr. Chandrasekhra Kambar for Kannada, Dr. Pratibha Ray for Odia, Dr Kedarnath Singh for Hindi and Dr Raghuveer Chaudhary for Gujarati, it is my pleasure and honour to be conferring the 52nd Jnanpith Award for Bengali, my own mother tongue, on Sankha Ghosh.

4.         A poet and critique par excellence, a teacher of reputation, a recipient of the Sahitya Akademi award, way back in 1977, Padma Bhushan Prof. Sankha Ghosh is indeed the most deserving recipient of this award.

5.         A professor of Bengali and an authority in his own right on the works of Gurudev Rabindranath Tagore, Sankha Ghosh represents the fluid brilliance that characterizes India’s multifarious literary genius.  It is indeed an example of his brilliant fluidity that an author who strove to master Bengali academically, expressed himself in perhaps the most difficult literary genre of poetry.

6.         In conferring the award on Prof. Sankha Ghosh the selection board noted that his poetic idiom and experiments with various poetic forms mark his greatness as a creative talent. They also observed that Ghosh’s poetry, while conveying messages, have remained free from polemics. One look at his works, be it Adim Lata- Gulmomay, Murkho Baro Samajik Noy or Baborer Prarthana, to name a few, and one would be left in no doubt about every word of the observations mentioned by the selection board to be to the point and correct.

7.         An ardent writer of Bengali poetry, his literary works reflect a rare poetic style that encompasses not only a lyrical style but also a deep reflection of the social milieu. His poetry often takes on superficiality in our society and are indeed a candid commentary on contemporary issues. I am sure that as a teacher, he would have positively influenced the impressionable minds of his students, as much as enriching the readers of his literary works.

8.         As a writer, who has explored existentialism in his works, analysed the functional aspect of human life and profoundly expressed his thoughts in his poetry through images and symbols, Prof. Sankha Ghosh has rightfully joined the stellar constellation of his predecessor awardees.

9.         One look at the stars in this constellation, gives us a shining view of the linguistic diversity inherent in the ancient artistic and linguistic unitary heritage of India.  The authors in this list have each, excelled in celebrating this diversity and at the same time strengthened the essential cultural unity.

10.       This occasion also gives us an opportunity to recall the contributions of Sahu Shanti Prasad Jain and Late Smt Rama Jain, whose efforts in promoting Indian languages and literature and establishing the Bhartiya Jnanpith remain exemplary.  I have said in the past and I repeat that, efforts merely on part of governments alone can never be sufficient in preserving, promoting and propagating art and literature.  Society, as a whole, will have to rise up to this task and it is only logical that philanthropists and the Corporate Sector takes the leadership role in doing so. Such efforts are indeed a part of Corporate Social Responsibility and I exhort the Captains of Industry to take a keen interest in this aspect of literary advocacy.

11.       The French, the Russian, the Chinese, the Japanese or the Spanish establish beyond doubt that Societies over-whelmed by non indigenous languages seldom achieve greatness.  Our nation is many notches above in this aspect since it has, over the centuries, had the capacity of not only surviving but assimilating the foreign into the indigenous. 

 

12.       It is therefore, necessary that while we keep our minds open to all linguistic influences, we continuously strive to promote and perpetuate our indigenous linguistic and literary heritage.

 

13.       Gurudev Rabindra Nath Tagore’s Geetanjali enthralled the world.  There is a need to take the creative genius of Indian languages to the world audience.  There is a vast international audience that awaits exposure to our vernacular literature and it will be only natural for us to respond to their urge.

 

14.       I remain hopeful that we will leave no stone unturned and the Bhartiya Jnanpith will play a leading role in achieving that. 

15.       I once again take this opportunity to congratulate Prof. Sankha Ghosh and wish him many more years of good health and literary expressions.  I hope that the replica of Vag Devi that he has received today will ensure that Devi Saraswati forever guides his thoughts and pen.

*****

 

AKT/NT/SBP



                
                
                (Release ID: 1488807)
                Visitor Counter : 145
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India condoles the passing away of Shri Vinod Khanna 
                        
                        
                ","
                Posted On:
                27 APR 2017 6:16PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India condoles the passing away of Shri Vinod Khanna 
                        
                        
                
                
            
                Posted On:
                27 APR 2017 6:16PM by PIB Delhi
            
                
                
                
                
                
 

The President of India, Shri Pranab Mukherjee has condoled the passing away of Shri Vinod Khanna. 

In a message to his son, Shri Rahul Khanna, the President has said, “I am deeply saddened to learn of the demise of your father, Shri Vinod Khanna. 

A multi-faceted personality, Shri Vinod Khanna was an iconic film actor, Parliamentarian, Minister of State for External Affairs and Union Minister for Culture and Tourism. In his passing, the Indian film industry has lost a highly talented and acclaimed doyen, known for his powerful and versatile acting. He shall be remembered also for his contribution to the welfare of the people whom he served with commitment and sincerity in his various capacities in the Government of India. 

Please accept my heartfelt condolences and convey the same to the members of your family. May you all have the strength to bear this irreparable loss with courage and fortitude”. 
 

****



AKT/NT/SBP 

                
                
                (Release ID: 1488790)
                Visitor Counter : 83
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Speech by the President of India, Shri Pranab Mukherjee at the presentation of CII president’s Award for Lifetime Achievement and CII Foundation Woman Exemplar Award 
                        
                        
                ","
                Posted On:
                27 APR 2017 4:13PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Speech by the President of India, Shri Pranab Mukherjee at the presentation of CII president’s Award for Lifetime Achievement and CII Foundation Woman Exemplar Award 
                        
                        
                
                
            
                Posted On:
                27 APR 2017 4:13PM by PIB Delhi
            
                
                
                
                
                
 



I am delighted to be amidst you, particularly for this special event. The Confederation of Indian Industry (CII) has been closely partnering government and industry in boosting economic and industrial growth in the country. I compliment you for conceptualising the CII Awards which provide an opportunity for recognising outstanding performers and achievers in industry and women entrepreneurs.

 

2.         I would like to congratulate all the awardees – Mr. Rahul Bajaj, Chairman, Bajaj Auto Ltd who has been selected for this year’s CII President’s Award for Lifetime Achievement; Ms. Jayamma Bandari from Telangana for Education & Literacy; Ms. Monika Majumdar from West Bengal for Health and Ms. Kamal Kumbhar from Maharashtra for Micro Enterprise. The institution of the CII Foundation Woman Exemplar Award in 2005 is a welcome initiative to promote women’s empowerment at the community level by discovering and recognizing those who have, against all odds, excelled and contributed significantly to the development process in India. I am sure that this will be a great encouragement for the countless number of women who are contributing in different ways to strengthening our nation and its economy.

 

3.         I am aware that Indian industry has displayed tremendous zeal and initiative in contributing to the betterment of this country. The reach of industry in India touches lives of our citizens through different ways such as jobs, entrepreneurship, consumer goods or social development goods including education and healthcare. An inclusive growth process requires Indian industry to assume the mantle of responsibility and corporate citizenship. Our country needs visionary business leaders to manage India’s transition to a knowledge economy and catalyse the growth process.  The CII awardees exemplify this conviction and I congratulate all of them once again for their very valuable contribution. I hope they will  ignite the minds of others.

 

4.         With the CSR legislation, the scale and scope of social programmes that can be undertaken by Industry has been further enhanced. I am given to understand, that as per data maintained by CII, about 1270 companies have spent more than Rs. 8000 crores on CSR activities over the last year which is as much as 27% higher compared to the previous year. The range of CSR programs is extensive and includes education, healthcare, and rural development, amongst others. Special outreach is made for gender empowerment, differently abled citizens, and children’s issues. This is indeed satisfying and I look forward to more such engagements from Indian corporate sector.

 

5.         I would like to remind Industry that just as much as the funds, the country also needs your ideas, energy and drive. I urge you to leverage CSR to re-imagine interventions and transformative solutions to address the higher developmental challenges in India. I would also request you to have a pan-Indian outlook and not limit yourself to a few geographies for CSR development. Given the magnitude of the challenges before our country and the relatively short time available to address them, partnerships will play a very crucial role. It is important to collaborate for achieving scale, developing solutions to complex social problems and for technology development.

 

6.         To herald a new dawn in our nation, we must leverage the strengths of all sectors: the resolve, resources, and convening power of governments; the compassion, will and outreach of non-profits; the innovation, know-how, and capabilities of the private sector; and the determination and aspiration of communities as a whole. I expect CII as an industry association to reinforce and converge the initiatives of corporates in this sector. I am delighted that this is being undertaken through a dedicated CII Foundation set up for this purpose.

 

7.         I compliment CII and the CII Foundation in their efforts aimed at inclusive development. I am delighted to have presented the CII Foundation Woman Exemplar Awards to the extraordinary women transformers. My compliments to the women leaders – both the winners and the finalists amongst us today. They represent the true power of India, having overcome extraordinary challenging circumstances and becoming real leaders in transforming their lives as well as that of others.  I cannot overstate the singular stellar contribution of Mr. Rahul Bajaj who has played a major role not only in the development of Indian Industry but also in the overall development of the country. I know him for decades and congratulate him for this unique distinction conferred on him.

 

8.         With these few words, I wish all of you the very best and Godspeed in your endeavours.

 

Thank You!!

Jai Hind!!

 

***

AKT/NT/VK



                
                
                (Release ID: 1488768)
                Visitor Counter : 87
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India presents CII president’s Award for Lifetime Achievement and CII Foundation Woman Exemplar Award 
                        
                        
                ","
                Posted On:
                27 APR 2017 4:12PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India presents CII president’s Award for Lifetime Achievement and CII Foundation Woman Exemplar Award 
                        
                        
                
                
            
                Posted On:
                27 APR 2017 4:12PM by PIB Delhi
            
                
                
                
                
                
 

The President of India, Shri Pranab Mukherjee presented CII President’s Award for Lifetime Achievement to Mr. Rahul Bajaj and CII foundation Woman Exemplar Award in New Delhi today (April 27, 2017). 

Speaking on the occasion, the President congratulated all the awardees – Mr. Rahul Bajaj, Chairman, Bajaj Auto Ltd. for receiving this year’s CII President’s Award for Lifetime Achievement and those conferred with Woman Exemplar Awards. He said that the institution of the CII Foundation Woman Exemplar Award in 2005 is a welcome initiative to promote women’s empowerment at the community level by discovering and recognizing those who have, against all odds, excelled and contributed significantly to the development process in India. This will be a great encouragement for the countless number of women who are contributing in different ways to strengthening our nation and its economy. 

The President reminded Industry that just as much as funds, the country also needs their ideas, energy and drive. He urged them to leverage CSR to re-imagine interventions and transformative solutions to address the higher developmental challenges in India. He emphasized that they should have a pan-Indian outlook and not limit themselves to a few geographies for CSR development. He stated that given the magnitude of the challenges before our country and the relatively short time available to address them, partnerships will play a very crucial role. It is important to collaborate for achieving scale, developing solutions to complex social problems and for technology development. 

The President said that to herald a new dawn in our nation, we must leverage the strengths of all sectors: the resolve, resources, and convening power of governments; the compassion, will and outreach of non-profits; the innovation, know-how, and capabilities of the private sector; and the determination and aspiration of communities as a whole. He said that he expects CII as an industry association to reinforce and converge the initiatives of corporates in this sector. He was delighted that this is being undertaken through a dedicated CII Foundation set up for this purpose. 
 

****



AKT/NT/VK 

                
                
                (Release ID: 1488767)
                Visitor Counter : 61
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India addresses first convocation of the English and Foreign Languages University, Hyderabad 
                        
                        
                ","
                Posted On:
                26 APR 2017 8:08PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India addresses first convocation of the English and Foreign Languages University, Hyderabad 
                        
                        
                
                
            
                Posted On:
                26 APR 2017 8:08PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Pranab Mukherjee addressed the first convocation of the English and Foreign Languages University, Hyderabad in Hyderabad today (April 26, 2017). 

Speaking on the occasion, the President said on the august occasion of the first convocation of the English and Foreign Languages University, as we celebrate the impressive achievements of this University, he wanted to share with them some enduring reflections that ought to guide us in advancing our vision of education. He stated that to his mind, knowledge must pave the path of life; and living must essentially encompass pursue the path of learning. From times immemorial the continent of Asia, and South East Asia in particular, opened up novel paths of learning. Wherever the Buddha traversed - seeds of knowledge sprouted and flourished. Nalanda, after Takshashila, held the beacon of light very high for over a millennium across lands and seas and welcomed drifting seekers of knowledge and provided them a lasting resting place. 

The President said that today sustaining and reinvigorating higher education, in India as well as in other parts of the world, has become a major challenge, especially so in public institutions. Challenges exist for such institutions, both from outside and inside. Atleast four distinct factors impinge from outside as well as inside on the administration of an institution of higher learning. According to him, these are a) escalation of costs of learning; b) narrow pragmatics, i.e. market-oriented fast-track skill acquisition, as the sole goal of learning; c) the allure of invasive dominant communication systems depleting attention span; and d) corrosion of trust. He stressed that any attempt to build or re-orient higher education in such a situation requires administrative acumen. Administrative strength and sensitivity removes hurdles in the path of learning, and allows academics to thrive, as this University has displayed. 
 
*****


AKT/HS/SBP

                
                
                (Release ID: 1488710)
                Visitor Counter : 33
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Speech for the President on the first convocation of the English and Foreign Languages University Hyderabad on 26.04.2017 
