title,posted,content
"
                        PM shares instances of enthusiasm towards the Har Ghar Tiranga Movement
                        
                        
                ","
                Posted On:
                14 AUG 2022 2:34PM by PIB Delhi
            ","
                
                    Prime Minister's Office
                
                
                   
                
                    
                        PM shares instances of enthusiasm towards the Har Ghar Tiranga Movement
                        
                        
                
                
            
                Posted On:
                14 AUG 2022 2:34PM by PIB Delhi
            
                
                
                
                
                The Prime Minister, Shri Narendra Modi has shared various instances of celebration of the Har Ghar Tiranga Movement from across the country.

The Prime Minister tweeted : 

This is a very special gesture which has enriched the #HarGharTiranga movement. https://t.co/3Behvcntef— Narendra Modi (@narendramodi) August 14, 2022 
The Tiranga soaring high! #HarGharTiranga https://t.co/ikakgzhLXQ— Narendra Modi (@narendramodi) August 14, 2022 
The Tiranga, true to its spirit, brings people together. #HarGharTiranga https://t.co/vCajlNT82a— Narendra Modi (@narendramodi) August 14, 2022 
I salute these women for their passion and patriotic spirit. #HarGharTiranga https://t.co/JRxkWA8tQD— Narendra Modi (@narendramodi) August 14, 2022 
Gujarat’s iconic Sardar Sarovar Dam enhances the #HarGharTiranga movement. https://t.co/UO5wabCNAr— Narendra Modi (@narendramodi) August 14, 2022 
Jai Hind! #HarGharTiranga https://t.co/2aVXwXC506— Narendra Modi (@narendramodi) August 14, 2022 
Azadi Ka Amrit Mahotsav and #HarGharTiranga have captured the imagination of the Indian diaspora too! These visuals from Dubai are gladdening. https://t.co/TAxYJMTlSQ— Narendra Modi (@narendramodi) August 14, 2022 
India’s Yuva Shakti being at the forefront of #HarGharTiranga is a great sign. https://t.co/it8SUXiMiP— Narendra Modi (@narendramodi) August 14, 2022 
India has a rich maritime legacy, which has contributed immensely to national progress. Admirable effort by the @Deendayal_Port to support #HarGharTiranga movement. https://t.co/XefJZvRRYc— Narendra Modi (@narendramodi) August 14, 2022 
Remarkable! #HarGharTiranga https://t.co/wOA2c3gUfN— Narendra Modi (@narendramodi) August 14, 2022 

*****

DS/ST

                
                
                (Release ID: 1851767)
                Visitor Counter : 299
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Gujarati 
                    
                        ,
                    
                        
                        
                            Tamil 
                    
                        ,
                    
                        
                        
                            Malayalam 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India Inaugurates the 2nd International Ambedkar Conclave
                        
                        
                ","
                Posted On:
                30 NOV 2018 1:11PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India Inaugurates the 2nd International Ambedkar Conclave
                        
                        
                
                
            
                Posted On:
                30 NOV 2018 1:11PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind, inaugurated the 2nd International Ambedkar Conclave today (November 30, 2018) in New Delhi as part of the commemoration of Constitution Day. The Conclave is being organised by the Forum of SC and ST Legislators and Parliamentarians and the Dr Ambedkar Chamber of Commerce.

Speaking on the occasion, the President said that Dr Ambedkar’s long struggle for equality, constitutionalism and fraternity established him as a national icon. He received immense affection and respect because he communicated hope, self-confidence and self-esteem among traditionally disadvantaged communities and groups. He devoted his entire life to creating awareness among such sections of society.

Click here for President's speech

***

AKT/VJ/SK

                
                
                (Release ID: 1554284)
                Visitor Counter : 2081
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Marathi 
                    
                        ,
                    
                        
                        
                            Tamil 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India presents Standards to 118 Helicopter Unit and Colours to Air Defence College
                        
                        
                ","
                Posted On:
                29 NOV 2018 12:19PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India presents Standards to 118 Helicopter Unit and Colours to Air Defence College
                        
                        
                
                
            
                Posted On:
                29 NOV 2018 12:19PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind, presented Standards to 118 Helicopter Unit and Colours to Air Defence College in Guwahati, Assam today (November 29, 2018).

 

Speaking on the occasion, the President said that the world looks at India differently today. India is seen as an eminent power, expected to play a prominent role in shaping the global paradigm with regards to international security, trade and commerce, and environmental protection. India’s rise in the international order has many dimensions to it. And it draws heavily from the capabilities and valour of our Armed Forces, including our air warriors.

Click here for President's speech

***

AKT/VJ/SK

                
                
                (Release ID: 1554175)
                Visitor Counter : 871
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                        ,
                    
                        
                        
                            Marathi 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India Receives the First Copy of the book “Making of New India”
                        
                        
                ","
                Posted On:
                27 NOV 2018 7:22PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India Receives the First Copy of the book “Making of New India”
                        
                        
                
                
            
                Posted On:
                27 NOV 2018 7:22PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind, received the first copy of the book “Making of New India: Transformation under Modi Government”, from Shri Arun Jaitley, Union Minister for Finance and Corporate Affairs. Shri Jaitley formally released it at a function held at Rashtrapati Bhavan today (November 27, 2018). 

Speaking on the occasion, the President said that contemporary governance has played a vital role in giving shape and form to an all-inclusive idea of “New India”. “Inclusiveness” is more than just a slogan. The government has taken this philosophy to the centre of its policy making. Numerous measures have been taken to ensure that socio-economic groups, communities and regions that had so far been left behind in the India growth story are mainstreamed in a holistic manner. This government has begun some foundational programmes and made a determined attempt to decisively defeat poverty and lift the lives of millions who have hitherto not got the facilities and services that they deserved. 

The President said it would, however, be incorrect to say that the development journey has been that of the government alone. The zeal with which ordinary citizens have participated also needs to be acknowledged. It has been heartening to see people voluntarily let go of subsidies and financial benefits so that the deserving and the truly needy can avail and access a life of dignity. It is common to see people selflessly doing shramdaan to change the status quo. It is this enthusiastic contribution by citizens of our country that is enabling rapid transformation. 

The President noted that the book “Making of New India” endeavours at weaving together an assessment of various policies and programmes, and provides its readers a multidimensional view of the national development journey. He expressed confidence that the analysis and papers presented in the book would be helpful reference for both citizens and the government. 

This book, edited by Dr Bibek Debroy, Dr Anirban Ganguly and Shri Kishore Desai, contains 51 essays on themes ranging from economy to diplomacy, education to public health. 

Click here for the President's speech

 

***

 AKT/VJ/SK

                
                
                (Release ID: 1554056)
                Visitor Counter : 1486
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India to Present Standards to 118 Helicopter Unit and Colours to Air Defence College on November 29
                        
                        
                ","
                Posted On:
                27 NOV 2018 7:17PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India to Present Standards to 118 Helicopter Unit and Colours to Air Defence College on November 29
                        
                        
                
                
            
                Posted On:
                27 NOV 2018 7:17PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind, will visit Assam (Guwahati) on November 28 and 29, 2018. On November 29, 2018, the President will present Standards to 118 Helicopter Unit and Colours to Air Defence College.

***

AKT/VJ/SK

                
                
                (Release ID: 1554054)
                Visitor Counter : 531
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        Foreign Minister of Maldives calls on the President
                        
                        
                ","
                Posted On:
                27 NOV 2018 12:48PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        Foreign Minister of Maldives calls on the President
                        
                        
                
                
            
                Posted On:
                27 NOV 2018 12:48PM by PIB Delhi
            
                
                
                
                
                Mr Abdulla Shahid, Minister of Foreign Affairs of the Republic of Maldives, called on the President of India, Shri Ram Nath Kovind, at Rashtrapati Bhavan today (November 27, 2018).

 

Welcoming Mr Shahid and his delegation to India, the President said that India and Maldives enjoy a uniquely special, close and friendly relationship. The government of India’s vision of inclusive development also extends to our neighbourhood including Maldives. We are always ready to support the socio-economic development of Maldives.

 

The President noted that the government of Maldives has launched a 100-day action plan that is people-centric and aimed at transforming the lives of the people of Maldives. He stated that India will support the government of Maldives’ efforts and work in alignment with its identified priorities.

 ***

AKT/VJ/SK

 

                
                
                (Release ID: 1553963)
                Visitor Counter : 802
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Hindi 
                    
                        ,
                    
                        
                        
                            Tamil 
                    
                        ,
                    
                        
                        
                            Malayalam 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India Inaugurates Constitution day Celebrations; Says Idea of Social Justice has Expanded to Encompass Modern Civic Parameters like Pollution and Health
                        
                        
                ","
                Posted On:
                26 NOV 2018 1:44PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India Inaugurates Constitution day Celebrations; Says Idea of Social Justice has Expanded to Encompass Modern Civic Parameters like Pollution and Health
                        
                        
                
                
            
                Posted On:
                26 NOV 2018 1:44PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind, inaugurated the Constitution Day celebrations, organised by the Supreme Court, to mark the anniversary of the adoption of our Constitution on November 26, 1949, today (November 26, 2018) in New Delhi.

Speaking on the occasion, the President said that the Constitution is the modern scripture of independent India. It is our suprema lex. However, it is more than just a collection of articles and clauses. For us Indians it is an inspirational and living document, an ideal of the society we are and the even better society we are striving to be.

The President said that Dr B. R. Ambedkar and his colleagues in the Constituent Assembly were remarkably large-hearted and generous in their approach. They allowed for flexibility in amending the Constitution and were accommodative of various streams of thought. Above all, they trusted the wisdom of future generations to expand the frontiers of freedom and liberty, justice and fraternity, fairness and equality. They trusted future generations to not just amend the Constitution’s text, but to constructively re-imagine and re-interpret it for changing times. If we continue to be true to this spirit, the Constitution can serve India for all times to come.

The President said that the people of India are the ultimate custodians of the Constitution. It is in them that sovereignty vests and it is in their name that the Constitution was adopted. The Constitution empowers the citizen, but the citizen too empowers the Constitution – by following it, by adhering to it, by protecting it, and by persevering to make it more meaningful with words and deeds. The Constitution is nobody’s preserve – and it is everybody’s preserve.

The President said that perhaps the most moving word in the Constitution is “justice”. “Justice” is a single word. “Justice” is a complex and liberating expression. And “justice” is both the means and the goal of our constitutional and nation-building process. Justice must also be seen in a wider context – in terms of society’s evolution and its changing beliefs, lifestyles and technologies.

The President said that given the diverse history of our people, and given imbalances and hierarchies that have sometimes marked our past, social justice remains a touchstone of our nation building. At the simplest level, it implies the removal of societal imbalances and the harmonisation of rival claims and needs of different communities and groups. Social justice is about providing equal opportunities. Such a conceptualisation of justice was valid in 1949 and broadly remains relevant today. Even so, the 21st century has brought new challenges. No doubt the concept of justice - political, economic and social – has a resilient core but it needs to be thought of in innovative ways. It requires to be applied afresh to emerging situations – situations that may not have existed or been foreseen when our Constitution framers were at work.

The President said that in India, the idea of social justice too has expanded to encompass modern civic parameters – such as clean air; less polluted cities and towns, rivers and water bodies; sanitary and hygienic living conditions; and green and eco-friendly growth and development. These are all implications of environmental and climate justice, within the framework of social justice. If a child suffers from asthma due to air pollution it would be considered a gap in providing social justice.

The President said that perhaps the most tantalising influence on justice is that of technology. Technology is an enhancer of justice as well as a challenge. It calls for us to think of technology justice as a subset of economic justice. This is very true in the context of access to technology for our poorer and less-privileged fellow citizens.

The President said that innovation has also worked for the benefit of disadvantaged sections of society. A case in point is India’s experience with technology-enabled, Aadhar-linked direct benefit transfers. These have plugged corruption, leakages and exclusion from India’s welfare programmes.

The President said that innovation and technology have brought gains. But they have also brought questions of access and privacy. For example, there is the dilemma of weighing data privacy against the use of data for the greater common good. Within these competing imperatives lie competing notions of justice. And such issues will probably stay with us through the 21st century.

Click here for the President's address.

***

AKT/KP/SK

                
                
                (Release ID: 1553845)
                Visitor Counter : 1364
                
                
                
                
                    
                
                
                    
                
                Read this release in: 
                
                        
                        
                            Urdu 
                    
                        ,
                    
                        
                        
                            Hindi 
                    
                        ,
                    
                        
                        
                            Marathi 
                    
                        ,
                    
                        
                        
                            Tamil 
                    
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President of India Delivers Lecture on “Australia and India as Knowledge Partners” at University of Melbourne; Calls for Enhanced Sci-Tech and Innovation Relations
                        
                        
                ","
                Posted On:
                23 NOV 2018 3:03PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President of India Delivers Lecture on “Australia and India as Knowledge Partners” at University of Melbourne; Calls for Enhanced Sci-Tech and Innovation Relations
                        
                        
                
                
            
                Posted On:
                23 NOV 2018 3:03PM by PIB Delhi
            
                
                
                
                
                 The President of India, Shri Ram Nath Kovind, reached Melbourne today (November 23, 2018) on the third day of his visit to Australia. He addressed students and members of the academic community at the University of Melbourne. The topic of his address was “Australia and India as Knowledge Partners”.
 
Speaking on the occasion, the President said the India-Australia knowledge partnership rests on two pillars: education cooperation and scientific collaboration. The President said Australia is the second most preferred destination for higher education for Indian students. Today, there are about 85,000 Indian students in various parts of Australia. He noted that “education” has been chosen as the flagship sector for Australia in the “India Economic Strategy” commissioned by the Australian government. He also noted that Australia is among the top five research partner countries for India. The Australia India Strategic Research Fund is Australia’s biggest investment in research collaboration with any single country. Coinciding with the President’s visit, both countries have announced a renewed commitment of Aus$ 10 million each towards the Fund.
 
Earlier the President commenced his engagements in Melbourne with a visit to Government House, where he was received by the Governor of Victoria, Ms Linda Dessau. The Governor hosted a luncheon banquet in honour of the President. Speaking on the occasion, the President praised the government of Victoria’s emphasis on trade and business with India. He appreciated Melbourne and Victoria for being welcoming of the Indian community and the Indian-origin diaspora. He said it was a matter of pride that the Indian diaspora is contributing strongly to the Victorian economy.
 
Subsequently the Leader of the Opposition in Australia, and the leader of the Labor Party, Mr Bill Shorten, called on President Kovind. The President thanked Mr Shorten for the bipartisan support in Australia for good relations with India, and Mr Shorten responded by calling India a priority for Australia. The two leaders also discussed the advance of India’s renewable energy programme and India’s initiative in setting up the International Solar Alliance.   
 
There was a proposal that the President visit the Melbourne Cricket Ground and meet the Indian and Australian cricket teams playing the T20 match there, as well as watch a few minutes of play. This engagement was called off due to inclement weather conditions. 
 
Tomorrow (November 24, 2018) morning, the President will fly out of Australia and begin his journey home. 

 

Address by the Hon’ble President of India Shri Ram Nath Kovind at the University of Melbourne  on the Topic  Australia and India as Knowledge Partners”

 

Address by the Hon’ble President of India Shri Ram Nath Kovind At the Luncheon Banquet Hosted by the Governor of Victoria 

 

***

 

AKT/VJ

                
                
                (Release ID: 1553655)
                Visitor Counter : 1000
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President’s Message on the Eve of Martyrdom Day of Guru Teg Bahadur
                        
                        
                ","
                Posted On:
                23 NOV 2018 2:48PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President’s Message on the Eve of Martyrdom Day of Guru Teg Bahadur
                        
                        
                
                
            
                Posted On:
                23 NOV 2018 2:48PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind in his message on the eve of the martyrdom day of Guru Tegh Bahadur has said, “On the sacred occasion of the observation of the Martyrdom Day of Guru Teg Bahadur, I pay respectful homage to him.

         Guru Teg Bahadur emphasised the values of freedom of worship, oneness, love and fraternity. Let us follow his commitment and values towards safeguarding the dignity of humanity and the welfare of all.” 

***

AKT/ VJ

 

                
                
                (Release ID: 1553654)
                Visitor Counter : 758
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
"
                        President’s Greetings on the eve of Birthday of Guru Nanak
                        
                        
                ","
                Posted On:
                22 NOV 2018 5:46PM by PIB Delhi
            ","
                
                    President's Secretariat
                
                
                
                
                
                    
                        President’s Greetings on the eve of Birthday of Guru Nanak
                        
                        
                
                
            
                Posted On:
                22 NOV 2018 5:46PM by PIB Delhi
            
                
                
                
                
                The President of India, Shri Ram Nath Kovind has sent his greetings to fellow citizens on the eve of birthday of Guru Nanak Dev.

In a message, the President has said, “Remembering the life and teachings of Guru Nanak Dev, I offer my greetings and good wishes on this sacred occasion to all my fellow citizens, including members of the Sikh community.

The life of Guru Nanak Dev teaches us love and harmony. He gave us the mantra of ‘Ek Omkar Satnam’, which means that there is only One God.

While emphasising values of love, peace and compassion, Guru Nanak Dev equated service to humanity with service to God. His preachings such as “Vand Chako – sharing with others, Kirat Karo – making an honest living and, Naam Japo- Remembering God at all times” capture the essence of his message.

Let us resolve to follow the path shown by Guru Nanak Dev and work for the welfare of the society”.

 

Click here to read President's message in Hindi

***

AKT/KP/SK

                
                
                (Release ID: 1553563)
                Visitor Counter : 715
                
                
                
                
                    
                
                
                    
                
                
                
                
                
                
                    
                        
                    
                
                
                
                
                    
                        
                        
                    
                
            "
